Date,y,close_kospi,dubai,close_diff,hybb,keyword
2017-09-25,1132.109985,2380.4,54.83,0.927,2.18,11.30674
2017-09-26,1133.819946,2374.32,56.15,0.9360000000000002,2.14,12.73865
2017-09-27,1136.719971,2372.57,55.65,1.0,2.11,11.05218
2017-09-28,1145.280029,2373.14,55.55,1.0090000000000001,2.1,18.74204
2017-09-29,1145.939941,2394.47,55.19,1.039,2.06,8.83538
2017-10-02,1144.660034,2394.47,55.16,1.0470000000000002,2.1,1.36826
2017-10-03,1142.300049,2394.47,54.45,1.0280000000000002,2.1,1.10309
2017-10-04,1141.969971,2394.47,53.92,1.005,2.09,0.82732
2017-10-05,1142.300049,2394.47,54.35,1.0099999999999998,2.08,1.08188
2017-10-06,1141.97998,2394.47,55.27,1.0150000000000001,2.07,1.25159
2017-10-09,1143.699951,2394.47,53.76,1.0180000000000002,2.07,3.19261
2017-10-10,1142.819946,2433.81,54.08,0.9889999999999999,2.08,18.31777
2017-10-11,1133.859985,2458.16,54.78,0.9490000000000003,2.08,6.77768
2017-10-12,1131.48999,2474.76,54.97,0.9150000000000003,2.12,9.45057
2017-10-13,1132.060059,2473.62,55.4,0.879,2.17,5.07
2017-10-16,1126.300049,2480.05,55.98,0.8940000000000001,2.12,7.7641
2017-10-17,1127.079956,2484.37,56.33,0.893,2.1,4.40178
2017-10-18,1129.939941,2482.91,56.33,0.9310000000000003,2.05,7.48833
2017-10-19,1131.400024,2473.06,55.51,0.9120000000000001,2.07,5.87611
2017-10-20,1127.890015,2489.54,55.13,0.964,2.01,6.98981
2017-10-23,1133.76001,2490.05,55.85,0.9570000000000001,2,14.44633
2017-10-24,1129.02002,2490.49,55.28,1.0019999999999998,1.98,9.23843
2017-10-25,1129.72998,2492.5,56.2,1.016,2.01,10.25668
2017-10-26,1126.469971,2480.63,56.21,1.0390000000000001,2,8.34747
2017-10-27,1128.48999,2496.63,57.0,0.9970000000000001,2.04,10.6067
2017-10-30,1125.459961,2501.93,58.33,0.9520000000000002,2.07,16.99193
2017-10-31,1123.449951,2523.43,58.32,0.9490000000000001,2.07,10.88247
2017-11-01,1117.72998,2556.47,59.61,0.9299999999999999,2.04,18.84811
2017-11-02,1109.949951,2546.36,58.58,0.9020000000000001,2.07,13.52354
2017-11-03,1111.709961,2557.97,58.93,0.8619999999999999,2.07,9.07933
2017-11-06,1114.800049,2549.41,60.58,0.833,2.1,11.13703
2017-11-07,1113.75,2545.44,62.39,0.8229999999999997,2.12,15.24183
2017-11-08,1112.52002,2552.4,61.8,0.8110000000000002,2.19,7.36105
2017-11-09,1113.109985,2550.57,61.61,0.815,2.29,10.90369
2017-11-10,1116.849976,2542.95,62.06,0.8640000000000001,2.26,9.38693
2017-11-13,1118.310059,2530.35,61.63,0.8640000000000001,2.25,9.86423
2017-11-14,1119.459961,2526.64,61.25,0.821,2.32,6.42766
2017-11-15,1115.77002,2518.25,60.04,0.7750000000000001,2.43,7.88078
2017-11-16,1115.77002,2534.79,60.29,0.796,2.27,50.0106
2017-11-17,1096.390015,2533.99,59.66,0.7550000000000001,2.25,26.05006
2017-11-20,1092.560059,2527.67,60.68,0.7649999999999999,2.19,16.82223
2017-11-21,1096.0,2530.7,60.48,0.748,2.15,13.04624
2017-11-22,1091.26001,2540.51,61.12,0.7279999999999998,2.19,10.67034
2017-11-23,1085.310059,2537.15,61.13,0.7210000000000001,2.19,11.46584
2017-11-24,1082.589966,2544.33,61.62,0.7399999999999998,2.17,20.50275
2017-11-27,1084.949951,2507.81,61.5,0.7289999999999999,2.16,14.55239
2017-11-28,1090.060059,2514.19,61.25,0.726,2.16,9.54603
2017-11-29,1083.449951,2512.9,60.97,0.7829999999999999,2.14,28.65931
2017-11-30,1080.660034,2476.37,60.82,0.7969999999999999,2.08,23.02715
2017-12-01,1087.22998,2475.41,60.8,0.746,2.12,7.23377
2017-12-04,1082.51001,2501.67,60.99,0.7209999999999999,2.08,14.81756
2017-12-05,1085.22998,2510.12,60.22,0.6860000000000002,2.08,11.02036
2017-12-06,1085.22998,2474.37,60.72,0.6669999999999998,2.14,7.79592
2017-12-07,1092.569946,2461.98,59.43,0.6860000000000002,2.12,6.00339
2017-12-08,1092.439941,2464.0,60.26,0.7130000000000001,2.13,5.5473
2017-12-11,1091.819946,2471.49,60.96,0.7090000000000001,2.11,10.62791
2017-12-12,1087.829956,2461.0,62.52,0.714,2.09,6.6504
2017-12-13,1091.26001,2480.55,61.33,0.6779999999999999,2.16,7.50954
2017-12-14,1084.180054,2469.48,60.23,0.6660000000000001,2.16,11.25371
2017-12-15,1087.819946,2482.07,61.18,0.657,2.15,6.09885
2017-12-18,1089.030029,2481.88,61.28,0.6950000000000001,2.15,4.51845
2017-12-19,1085.380005,2478.53,61.4,0.75,2.11,6.09885
2017-12-20,1084.199951,2472.37,61.6,0.7849999999999999,2.09,6.71404
2017-12-21,1079.959961,2429.83,62.17,0.7669999999999999,2.1,13.51294
2017-12-22,1080.209961,2440.54,62.37,0.7609999999999999,2.09,6.04582
2017-12-25,1077.109985,2440.54,62.37,0.768,2.09,1.72889
2017-12-26,1076.359985,2427.34,62.61,0.7450000000000001,2.1,15.42214
2017-12-27,1075.040039,2436.67,63.94,0.688,2.12,17.00254
2017-12-28,1073.550049,2467.49,63.85,0.6940000000000002,2.1,13.7675
2017-12-29,1069.48999,2467.49,64.33,0.6679999999999997,2.12,8.28383
2018-01-01,1066.069946,2467.49,64.33,0.6659999999999997,2.12,2.64106
2018-01-02,1065.219971,2479.65,64.37,0.6649999999999998,2.12,17.37378
2018-01-03,1062.540039,2486.35,64.15,0.6309999999999998,2.08,11.49766
2018-01-04,1063.939941,2466.46,65.35,0.6469999999999998,2.02,12.84471
2018-01-05,1061.079956,2497.52,65.33,0.673,1.99,10.00212
2018-01-08,1060.5,2513.28,65.04,0.6930000000000001,1.99,17.05557
2018-01-09,1067.689941,2510.23,65.51,0.7660000000000002,1.96,14.563
2018-01-10,1071.73999,2499.75,66.59,0.7790000000000001,2.03,15.72974
2018-01-11,1069.670044,2487.91,66.5,0.7649999999999999,2.03,10.88247
2018-01-12,1065.140015,2496.42,66.29,0.7679999999999998,2,12.15528
2018-01-15,1055.800049,2503.73,67.03,0.77,1.99,8.77174
2018-01-16,1061.819946,2521.74,67.09,0.7570000000000001,1.98,7.53075
2018-01-17,1062.459961,2515.43,66.27,0.8110000000000002,1.98,6.10946
2018-01-18,1066.560059,2515.81,66.42,0.8530000000000002,1.99,5.19728
2018-01-19,1069.689941,2520.26,65.95,0.885,2,4.97454
2018-01-22,1066.359985,2502.11,66.09,0.8750000000000002,1.96,7.26559
2018-01-23,1068.810059,2536.6,66.49,0.8560000000000001,1.97,9.33389
2018-01-24,1072.76001,2538.0,66.86,0.8770000000000002,1.94,8.7081
2018-01-25,1064.400024,2562.23,67.98,0.8480000000000001,1.95,13.67204
2018-01-26,1064.890015,2574.76,67.4,0.8740000000000001,1.92,8.0717
2018-01-29,1063.130005,2598.19,67.55,0.9179999999999999,1.94,6.86253
2018-01-30,1069.790039,2567.74,66.38,0.9430000000000003,1.99,9.64149
2018-01-31,1072.540039,2566.46,65.77,0.8160000000000001,1.96,7.52015
2018-02-01,1069.02002,2568.54,66.12,0.887,1.95,7.22316
2018-02-02,1071.180054,2525.39,67.02,0.9600000000000002,2,12.15528
2018-02-05,1090.01001,2491.75,65.07,0.851,2.1,13.19473
2018-02-06,1093.300049,2453.31,64.25,0.9470000000000001,2.21,24.63937
2018-02-07,1079.26001,2396.56,64.05,0.9400000000000002,2.09,7.9232
2018-02-08,1089.420044,2407.62,62.26,0.9289999999999998,2.2,5.58973
2018-02-09,1095.859985,2363.77,61.12,0.9760000000000002,2.4,10.26728
2018-02-12,1083.170044,2385.38,60.29,0.9339999999999999,2.3,7.55197
2018-02-13,1082.609985,2395.19,59.84,0.8950000000000002,2.37,4.98515
2018-02-14,1083.77002,2421.83,59.4,0.9439999999999997,2.3,4.06236
2018-02-15,1070.01001,2421.83,61.67,0.921,2.22,1.66525
2018-02-16,1063.069946,2421.83,61.67,0.8940000000000001,2.17,1.26219
2018-02-19,1065.630005,2442.82,61.77,0.9099999999999997,2.17,10.80823
2018-02-20,1066.709961,2415.12,62.05,0.891,2.13,5.40941
2018-02-21,1072.540039,2429.65,61.3,0.944,2.1,4.1154
2018-02-22,1074.859985,2414.28,61.6,0.9090000000000003,2.18,5.61094
2018-02-23,1080.079956,2451.52,62.77,0.8610000000000002,2.21,4.94272
2018-02-26,1075.0,2457.65,63.9,0.8489999999999998,2.15,7.58379
2018-02-27,1069.699951,2456.14,64.02,0.8759999999999999,2.14,7.1277
2018-02-28,1079.390015,2427.36,63.22,0.794,2.18,5.40941
2018-03-01,1085.349976,2427.36,61.42,0.77,2.28,2.57742
2018-03-02,1081.949951,2402.16,60.28,0.8199999999999998,2.32,4.20025
2018-03-05,1079.209961,2375.06,61.32,0.8300000000000001,2.28,6.661
2018-03-06,1076.660034,2411.41,62.04,0.8330000000000002,2.23,4.83665
2018-03-07,1063.160034,2401.82,61.61,0.8359999999999999,2.25,8.36868
2018-03-08,1066.150024,2433.08,60.8,0.8170000000000002,2.26,4.52906
2018-03-09,1073.459961,2459.45,60.28,0.8639999999999999,2.23,5.13364
2018-03-12,1064.050049,2484.12,61.71,0.8370000000000002,2.26,10.26728
2018-03-13,1063.859985,2494.49,61.25,0.8119999999999998,2.27,4.99575
2018-03-14,1066.400024,2486.08,61.23,0.782,2.32,5.12303
2018-03-15,1062.550049,2492.38,61.45,0.7709999999999999,2.33,4.03054
2018-03-16,1068.75,2493.97,61.74,0.7850000000000001,2.31,6.54433
2018-03-19,1070.209961,2475.03,62.48,0.7869999999999999,2.34,6.24734
2018-03-20,1072.160034,2485.52,62.98,0.8319999999999999,2.31,4.31692
2018-03-21,1070.550049,2484.97,63.89,0.8319999999999999,2.3,4.00933
2018-03-22,1063.959961,2496.02,65.44,0.7839999999999998,2.38,13.619
2018-03-23,1079.900024,2416.76,65.33,0.7930000000000001,2.42,17.97836
2018-03-26,1082.530029,2437.08,65.97,0.819,2.41,13.88417
2018-03-27,1074.300049,2452.06,65.83,0.742,2.43,8.44293
2018-03-28,1074.119995,2419.29,65.24,0.6719999999999997,2.45,5.80186
2018-03-29,1063.410034,2436.37,65.33,0.6510000000000002,2.46,9.55663
2018-03-30,1062.0,2445.85,65.33,0.6510000000000002,2.46,9.30207
2018-04-02,1060.98999,2444.16,66.79,0.6480000000000001,2.48,17.96775
2018-04-03,1056.160034,2442.43,65.16,0.6990000000000003,2.42,17.98896
2018-04-04,1053.72998,2408.06,64.7,0.742,2.42,7.61561
2018-04-05,1057.430054,2437.52,65.38,0.7600000000000002,2.33,12.07042
2018-04-06,1061.640015,2429.58,65.37,0.7199999999999998,2.38,6.52312
2018-04-09,1070.459961,2444.08,64.7,0.7150000000000003,2.36,10.19304
2018-04-10,1068.77002,2450.74,66.51,0.73,2.29,4.30632
2018-04-11,1063.380005,2444.22,67.58,0.7109999999999999,2.28,3.63809
2018-04-12,1065.75,2442.71,68.63,0.754,2.21,4.62452
2018-04-13,1069.97998,2455.07,69.04,0.726,2.17,3.81841
2018-04-16,1070.660034,2457.49,68.18,0.7190000000000003,2.14,17.63894
2018-04-17,1069.52002,2453.77,68.23,0.6970000000000001,2.11,4.98515
2018-04-18,1066.089966,2479.98,68.81,0.7160000000000002,2.08,7.57318
2018-04-19,1064.069946,2486.1,70.75,0.7310000000000003,2.14,6.32159
2018-04-20,1066.23999,2476.33,70.42,0.7589999999999999,2.14,7.89138
2018-04-23,1071.410034,2474.11,70.29,0.7609999999999997,2.16,9.05812
2018-04-24,1080.180054,2464.14,71.24,0.7789999999999999,2.21,8.41111
2018-04-25,1076.75,2448.81,70.36,0.7789999999999999,2.26,7.25498
2018-04-26,1081.170044,2475.64,70.63,0.7410000000000001,2.24,5.91854
2018-04-27,1076.790039,2492.4,70.88,0.7200000000000002,2.25,5.51548
2018-04-30,1067.599976,2515.38,70.05,0.7160000000000002,2.28,11.81586
2018-05-01,1069.449951,2515.38,70.05,0.7160000000000002,2.28,2.65167
2018-05-02,1072.52002,2505.61,70.25,0.7370000000000001,2.29,7.33983
2018-05-03,1078.810059,2487.25,70.54,0.7170000000000001,2.32,5.95036
2018-05-04,1074.119995,2461.38,70.47,0.7149999999999999,2.32,6.95799
2018-05-07,1073.329956,2461.38,72.46,0.7109999999999999,2.31,2.46075
2018-05-08,1078.390015,2449.81,72.48,0.7279999999999998,2.3,19.98302
2018-05-09,1077.560059,2443.98,73.93,0.7549999999999999,2.28,5.88672
2018-05-10,1077.97998,2464.16,74.73,0.71,2.26,5.82308
2018-05-11,1064.369995,2477.71,74.46,0.7110000000000003,2.26,5.25031
2018-05-14,1065.949951,2476.11,73.77,0.7359999999999998,2.25,7.30801
2018-05-15,1069.160034,2458.54,75.3,0.7869999999999999,2.23,5.89732
2018-05-16,1078.859985,2459.82,75.1,0.8220000000000001,2.24,5.73822
2018-05-17,1076.48999,2448.45,76.67,0.8200000000000003,2.24,4.15782
2018-05-18,1080.910034,2460.65,77.06,0.7629999999999999,2.29,4.32753
2018-05-21,1080.51001,2465.57,76.43,0.7349999999999999,2.29,6.04582
2018-05-22,1076.51001,2465.57,77.28,0.7530000000000001,2.29,2.39711
2018-05-23,1074.199951,2471.91,76.65,0.6959999999999997,2.37,7.50954
2018-05-24,1074.790039,2466.01,77.03,0.706,2.38,3.68052
2018-05-25,1079.22998,2460.8,75.78,0.6760000000000002,2.42,4.34874
2018-05-28,1073.650024,2478.96,73.24,0.6430000000000002,2.42,10.99915
2018-05-29,1073.170044,2457.25,73.24,0.6320000000000001,2.62,4.69876
2018-05-30,1083.930054,2409.03,73.53,0.6470000000000002,2.52,7.54136
2018-05-31,1075.030029,2423.01,75.45,0.6339999999999999,2.54,4.67755
2018-06-01,1079.949951,2438.96,75.11,0.6400000000000001,2.45,3.18201
2018-06-04,1070.359985,2447.76,74.4,0.653,2.39,9.74756
2018-06-05,1070.530029,2453.76,73.61,0.641,2.4,5.18667
2018-06-06,1070.290039,2453.76,73.75,0.6700000000000004,2.36,1.58039
2018-06-07,1065.150024,2470.58,73.58,0.6240000000000001,2.37,6.014
2018-06-08,1071.329956,2451.58,74.87,0.6549999999999998,2.38,4.00933
2018-06-11,1072.650024,2470.15,74.36,0.6440000000000001,2.35,4.5927
2018-06-12,1076.380005,2468.83,74.75,0.6499999999999999,2.33,4.01994
2018-06-13,1079.25,2468.83,73.48,0.6420000000000003,2.3,2.10012
2018-06-14,1084.699951,2423.48,74.31,0.6139999999999999,2.3,7.10649
2018-06-15,1090.77002,2404.04,74.31,0.6060000000000003,2.3,28.45778
2018-06-18,1103.819946,2376.24,70.97,0.5939999999999999,2.32,39.69028
2018-06-19,1104.160034,2340.11,72.07,0.5759999999999996,2.36,27.5456
2018-06-20,1111.119995,2363.91,72.65,0.585,2.32,19.49512
2018-06-21,1107.719971,2337.83,71.25,0.5619999999999998,2.37,16.44039
2018-06-22,1109.630005,2357.22,71.77,0.5670000000000002,2.37,7.81714
2018-06-25,1110.530029,2357.88,72.81,0.556,2.44,26.58039
2018-06-26,1114.030029,2350.92,73.03,0.5489999999999999,2.45,11.68858
2018-06-27,1117.599976,2342.03,74.36,0.5089999999999999,2.53,7.90199
2018-06-28,1122.780029,2314.24,75.19,0.5249999999999999,2.58,9.86423
2018-06-29,1120.540039,2326.13,75.86,0.5379999999999998,2.57,8.78235
2018-07-02,1114.51001,2271.54,75.57,0.544,2.66,16.61009
2018-07-03,1118.170044,2272.76,74.77,0.516,2.66,8.51718
2018-07-04,1113.339966,2265.46,75.07,0.528,2.66,6.20492
2018-07-05,1114.310059,2257.55,74.92,0.516,2.63,6.10946
2018-07-06,1117.76001,2272.87,74.18,0.5099999999999998,2.62,7.68985
2018-07-09,1113.650024,2285.8,74.67,0.5340000000000003,2.55,6.44887
2018-07-10,1112.47998,2294.16,76.0,0.5379999999999998,2.5,4.92151
2018-07-11,1112.560059,2280.62,74.75,0.5059999999999998,2.56,6.78829
2018-07-12,1127.170044,2285.06,72.56,0.5020000000000002,2.52,11.90072
2018-07-13,1122.650024,2310.9,71.65,0.4790000000000001,2.53,7.41408
2018-07-16,1129.849976,2301.99,72.95,0.488,2.5,6.54433
2018-07-17,1126.900024,2297.92,70.36,0.484,2.49,6.07764
2018-07-18,1125.550049,2290.11,69.68,0.46499999999999986,2.48,6.95799
2018-07-19,1131.089966,2282.29,70.41,0.4410000000000003,2.51,6.24734
2018-07-20,1134.47998,2289.19,71.52,0.5009999999999999,2.47,15.48578
2018-07-23,1127.160034,2269.31,71.5,0.5529999999999999,2.41,7.81714
2018-07-24,1132.449951,2280.2,71.59,0.548,2.39,7.00042
2018-07-25,1127.97998,2273.03,72.49,0.5720000000000001,2.39,6.9686
2018-07-26,1115.75,2289.06,73.41,0.5700000000000003,2.34,16.01612
2018-07-27,1123.150024,2294.99,73.42,0.5490000000000004,2.35,6.98981
2018-07-30,1114.599976,2293.51,73.38,0.5609999999999999,2.34,10.52184
2018-07-31,1116.670044,2295.26,73.69,0.5450000000000004,2.33,5.2291
2018-08-01,1112.199951,2307.07,72.42,0.5720000000000001,2.3,4.36996
2018-08-02,1118.599976,2270.2,71.14,0.5640000000000001,2.3,11.14764
2018-08-03,1128.150024,2287.68,71.93,0.532,2.31,7.78532
2018-08-06,1122.900024,2286.5,72.11,0.5269999999999997,2.31,6.5019
2018-08-07,1125.400024,2300.16,72.65,0.5509999999999997,2.24,5.78065
2018-08-08,1116.25,2301.45,73.28,0.5379999999999998,2.25,8.96266
2018-08-09,1115.949951,2303.71,73.28,0.508,2.26,7.05345
2018-08-10,1121.890015,2282.79,70.55,0.4740000000000002,2.35,8.82477
2018-08-13,1130.900024,2248.45,71.25,0.46999999999999975,2.36,14.2554
2018-08-14,1135.969971,2258.91,71.79,0.488,2.33,7.93381
2018-08-15,1126.75,2258.91,70.66,0.4219999999999997,2.39,2.77895
2018-08-16,1136.380005,2240.8,69.6,0.42300000000000004,2.33,5.8549
2018-08-17,1126.23999,2247.05,70.38,0.42799999999999994,2.33,6.60797
2018-08-20,1118.5,2247.88,70.81,0.39400000000000013,2.36,5.00636
2018-08-21,1116.880005,2270.06,71.11,0.40900000000000025,2.33,7.52015
2018-08-22,1116.099976,2273.33,71.11,0.39600000000000035,2.32,5.00636
2018-08-23,1117.5,2282.6,73.14,0.3999999999999999,2.31,4.25328
2018-08-24,1126.150024,2293.21,74.0,0.38000000000000034,2.3,5.01697
2018-08-27,1111.170044,2299.3,74.41,0.3999999999999999,2.27,8.89902
2018-08-28,1108.22998,2303.12,75.02,0.42799999999999994,2.24,13.16291
2018-08-29,1106.880005,2309.03,74.34,0.42500000000000027,2.24,8.25201
2018-08-30,1108.449951,2307.35,75.76,0.4089999999999998,2.27,11.73101
2018-08-31,1115.449951,2322.88,75.85,0.4049999999999998,2.3,4.67755
2018-09-03,1114.810059,2307.03,76.18,0.40900000000000025,2.3,5.7064
2018-09-04,1113.5,2315.72,76.88,0.41900000000000004,2.27,7.25498
2018-09-05,1121.300049,2291.77,75.83,0.42799999999999994,2.29,5.3882
2018-09-06,1118.099976,2287.61,75.31,0.40200000000000014,2.31,5.73822
2018-09-07,1124.699951,2281.58,74.73,0.42700000000000005,2.26,4.50784
2018-09-10,1126.849976,2288.66,75.83,0.42300000000000004,2.25,19.7815
2018-09-11,1136.77002,2283.2,76.22,0.4590000000000001,2.21,21.13915
2018-09-12,1125.300049,2282.92,77.45,0.4169999999999998,2.2,12.14467
2018-09-13,1125.75,2286.23,77.2,0.42200000000000015,2.17,5.20789
2018-09-14,1120.550049,2318.25,76.31,0.43800000000000017,2.13,5.57912
2018-09-17,1120.900024,2303.01,76.43,0.42900000000000027,2.14,10.96733
2018-09-18,1125.619995,2308.98,75.85,0.4849999999999999,2.1,7.62621
2018-09-19,1120.800049,2308.46,77.02,0.49099999999999966,2.09,4.41238
2018-09-20,1122.25,2323.45,77.53,0.48999999999999977,2.11,7.42469
2018-09-21,1116.400024,2339.17,77.35,0.492,2.12,6.35341
2018-09-24,1114.099976,2339.17,78.45,0.512,2.14,0.92278
2018-09-25,1117.849976,2339.17,79.69,0.516,2.13,1.24098
2018-09-26,1115.829956,2339.17,80.04,0.46899999999999986,2.13,2.19558
2018-09-27,1114.170044,2355.43,80.36,0.4790000000000001,2.12,13.72507
2018-09-28,1112.310059,2343.07,80.03,0.4939999999999998,2.12,10.00212
2018-10-01,1109.01001,2338.88,80.83,0.5069999999999997,2.09,19.67543
2018-10-02,1112.25,2309.57,82.88,0.48,2.09,7.41408
2018-10-03,1117.5,2309.57,83.29,0.5739999999999998,2.03,2.94866
2018-10-04,1125.420044,2274.49,84.44,0.5719999999999996,2.14,12.07042
2018-10-05,1132.900024,2267.52,83.2,0.613,2.17,10.6067
2018-10-08,1131.099976,2253.83,81.61,0.6109999999999998,2.17,13.74628
2018-10-09,1133.199951,2253.83,82.8,0.5790000000000002,2.26,5.48366
2018-10-10,1132.400024,2228.61,83.04,0.5030000000000001,2.35,7.74289
2018-10-11,1142.849976,2129.67,80.66,0.4939999999999998,2.4,11.78404
2018-10-12,1134.300049,2161.85,79.36,0.5209999999999999,2.37,6.03521
2018-10-15,1131.189941,2145.12,79.3,0.4910000000000001,2.32,4.81544
2018-10-16,1135.170044,2145.12,78.83,0.5059999999999998,2.29,6.92617
2018-10-17,1122.150024,2167.51,80.23,0.5499999999999998,2.28,4.32753
2018-10-18,1127.099976,2148.31,78.43,0.5150000000000001,2.34,5.8655
2018-10-19,1136.599976,2156.26,77.88,0.5290000000000004,2.34,8.2414
2018-10-22,1131.599976,2161.71,78.78,0.5340000000000003,2.35,10.73398
2018-10-23,1131.25,2106.1,77.83,0.5179999999999998,2.46,6.0246
2018-10-24,1136.640015,2097.58,74.42,0.4740000000000002,2.48,5.16546
2018-10-25,1137.560059,2063.3,74.96,0.47799999999999976,2.49,6.09885
2018-10-26,1135.22998,2027.15,75.42,0.45100000000000007,2.6,7.62621
2018-10-29,1139.5,1996.05,76.01,0.44700000000000006,2.58,13.31141
2018-10-30,1142.079956,2014.69,76.18,0.4750000000000001,2.59,10.11879
2018-10-31,1137.699951,2029.69,75.66,0.484,2.53,5.02757
2018-11-01,1140.969971,2024.46,73.38,0.47699999999999987,2.53,5.2291
2018-11-02,1129.050049,2096.0,71.67,0.54,2.44,11.82647
2018-11-05,1116.099976,2076.92,71.2,0.5180000000000002,2.43,11.19007
2018-11-06,1121.560059,2089.62,71.2,0.5329999999999999,2.39,6.3428
2018-11-07,1119.949951,2078.69,70.64,0.5,2.32,7.2868
2018-11-08,1115.369995,2092.63,71.54,0.5,2.28,8.44293
2018-11-09,1119.569946,2086.09,69.36,0.45500000000000007,2.39,5.97157
2018-11-12,1130.949951,2080.44,70.59,0.4229999999999996,2.38,11.79465
2018-11-13,1137.459961,2071.23,68.48,0.41800000000000015,2.53,10.80823
2018-11-14,1131.130005,2068.05,64.46,0.4179999999999997,2.62,6.1837
2018-11-15,1131.199951,2088.06,65.39,0.41100000000000003,2.71,5.5473
2018-11-16,1127.0,2092.4,66.49,0.391,2.78,3.72295
2018-11-19,1120.400024,2100.56,66.17,0.40400000000000036,2.82,7.67925
2018-11-20,1126.189941,2082.58,65.51,0.3999999999999999,2.88,4.34874
2018-11-21,1128.400024,2076.55,62.65,0.3959999999999999,2.8,3.91387
2018-11-22,1137.310059,2069.95,62.44,0.399,2.8,3.34111
2018-11-23,1135.5,2057.48,61.08,0.3799999999999999,2.83,2.90623
2018-11-26,1133.5,2083.02,59.13,0.383,2.8,3.99872
2018-11-27,1129.030029,2099.42,59.07,0.3780000000000001,2.84,4.39117
2018-11-28,1130.369995,2108.22,60.18,0.3849999999999998,2.79,3.77598
2018-11-29,1121.119995,2114.1,58.3,0.351,2.76,11.61434
2018-11-30,1117.02002,2096.86,59.02,0.30200000000000005,2.8,11.54009
2018-12-03,1117.150024,2131.93,61.19,0.25900000000000034,2.73,19.22995
2018-12-04,1108.300049,2114.35,61.54,0.20900000000000007,2.82,12.25074
2018-12-05,1110.630005,2101.31,59.81,0.19599999999999973,2.82,6.73525
2018-12-06,1111.660034,2068.69,59.85,0.18999999999999995,2.99,5.60033
2018-12-07,1119.599976,2075.76,58.39,0.17500000000000027,2.99,3.81841
2018-12-10,1122.699951,2053.79,60.22,0.17399999999999993,3.02,5.39881
2018-12-11,1131.5,2052.97,58.37,0.17499999999999982,2.95,6.03521
2018-12-12,1127.619995,2082.57,59.23,0.20999999999999996,2.86,3.86084
2018-12-13,1123.849976,2095.55,58.81,0.22199999999999998,2.84,3.46839
2018-12-14,1127.02002,2069.38,59.67,0.22100000000000009,2.9,3.73355
2018-12-17,1131.650024,2071.09,58.92,0.1980000000000004,2.99,5.69579
2018-12-18,1128.150024,2062.11,57.21,0.18599999999999994,3.08,4.13661
2018-12-19,1125.069946,2078.84,55.05,0.12700000000000022,3.19,4.92151
2018-12-20,1128.130005,2060.12,54.47,0.17399999999999993,3.4,5.66397
2018-12-21,1120.030029,2061.49,53.51,0.1589999999999998,3.49,3.98812
2018-12-24,1127.5,2055.01,53.51,0.1299999999999999,3.59,6.09885
2018-12-25,1123.22998,2055.01,53.51,0.16199999999999992,3.59,2.82138
2018-12-26,1122.630005,2028.01,49.52,0.20800000000000018,3.62,5.51548
2018-12-27,1123.52002,2028.44,53.07,0.19600000000000017,3.63,4.50784
2018-12-28,1119.599976,2041.04,52.86,0.13000000000000034,3.56,9.40814
2018-12-31,1116.300049,2041.04,52.86,0.08499999999999996,3.6,5.40941
2019-01-01,1112.5,2041.04,52.86,0.06000000000000005,3.6,1.58039
2019-01-02,1113.800049,2010.0,51.86,0.028000000000000025,3.61,6.63979
2019-01-03,1122.180054,1993.7,53.2,0.04499999999999993,3.71,5.66397
2019-01-04,1124.119995,2010.25,55.59,0.1030000000000002,3.4,3.45778
2019-01-07,1114.400024,2037.1,56.79,0.12299999999999978,3.21,6.661
2019-01-08,1116.400024,2025.27,56.18,0.1259999999999999,3.05,3.93508
2019-01-09,1121.050049,2064.71,58.07,0.11900000000000022,2.95,2.99109
2019-01-10,1118.670044,2063.28,59.6,0.15300000000000002,2.95,3.26686
2019-01-11,1116.550049,2075.57,61.16,0.12199999999999989,2.96,7.43529
2019-01-14,1118.599976,2064.52,58.92,0.13200000000000012,2.99,4.83665
2019-01-15,1122.0,2097.18,58.63,0.15200000000000014,2.95,6.63979
2019-01-16,1122.400024,2106.1,60.15,0.16100000000000003,2.85,5.95036
2019-01-17,1118.77002,2107.06,60.03,0.17600000000000016,2.8,3.51081
2019-01-18,1120.550049,2124.28,61.12,0.19399999999999995,2.71,2.63046
2019-01-21,1125.790039,2124.61,61.88,0.17600000000000016,2.71,11.68858
2019-01-22,1132.369995,2117.77,61.43,0.15500000000000025,2.8,7.25498
2019-01-23,1130.150024,2127.78,61.23,0.1589999999999998,2.79,3.45778
2019-01-24,1125.329956,2145.03,60.41,0.13800000000000034,2.83,2.80016
2019-01-25,1126.75,2177.73,61.16,0.1629999999999998,2.72,3.20322
2019-01-28,1118.01001,2177.3,60.32,0.14900000000000002,2.77,9.80059
2019-01-29,1119.699951,2183.36,59.44,0.11899999999999977,2.76,3.73355
2019-01-30,1117.869995,2206.2,60.93,0.09399999999999986,2.74,3.13958
2019-01-31,1109.0,2204.85,61.82,0.08099999999999996,2.75,8.14594
2019-02-01,1111.550049,2203.46,60.87,0.11699999999999999,2.67,8.28383
2019-02-04,1118.300049,2203.46,62.93,0.15799999999999992,2.63,0.72125
2019-02-05,1121.099976,2203.46,62.93,0.14200000000000035,2.54,0.8061
2019-02-06,1118.699951,2203.46,62.93,0.14300000000000024,2.52,1.47433
