Date,keyword
2022-05-19,8.22019
2022-05-20,8.66567
2022-05-21,2.87441
2022-05-22,2.50318
2022-05-23,8.8672
2022-05-24,7.96563
2022-05-25,7.96563
2022-05-26,7.37165
2022-05-27,9.46117
2022-05-28,3.22443
2022-05-29,2.81077
2022-05-30,15.42214
2022-05-31,10.79762
2022-06-01,3.87144
2022-06-02,7.2868
2022-06-03,7.77471
2022-06-04,2.58803
2022-06-05,1.99406
2022-06-06,3.6487
2022-06-07,7.9232
2022-06-08,6.68222
2022-06-09,5.73822
2022-06-10,7.33983
2022-06-11,4.71998
2022-06-12,3.75477
2022-06-13,12.73865
2022-06-14,12.40984
2022-06-15,11.16885
2022-06-16,12.65379
2022-06-17,9.68392
2022-06-18,4.16843
2022-06-19,3.50021
2022-06-20,9.25965
2022-06-21,7.66864
2022-06-22,14.59482
2022-06-23,16.45099
2022-06-24,9.76877
2022-06-25,3.15019
2022-06-26,3.44717
2022-06-27,10.79762
2022-06-28,7.18073
2022-06-29,6.74586
2022-06-30,8.17776
2022-07-01,6.85193
2022-07-02,2.61985
2022-07-03,2.89563
2022-07-04,6.82011
2022-07-05,9.14297
2022-07-06,12.22952
2022-07-07,8.96266
2022-07-08,6.74586
2022-07-09,2.59864
2022-07-10,2.96987
2022-07-11,8.44293
2022-07-12,12.52651
2022-07-13,9.15358
2022-07-14,11.4022
2022-07-15,18.28595
2022-07-16,4.88969
2022-07-17,4.47602
2022-07-18,10.11879
2022-07-19,10.03394
2022-07-20,9.74756
2022-07-21,8.12473
2022-07-22,7.02163
2022-07-23,3.10776
2022-07-24,2.82138
2022-07-25,8.0823
2022-07-26,7.19134
2022-07-27,6.78829
2022-07-28,12.49469
2022-07-29,10.58549
2022-07-30,2.95927
2022-07-31,2.30165
2022-08-01,6.6504
2022-08-02,5.92914
2022-08-03,6.21552
2022-08-04,5.89732
2022-08-05,9.8218
2022-08-06,3.58506
2022-08-07,3.50021
2022-08-08,9.00509
2022-08-09,6.45948
2022-08-10,7.81714
2022-08-11,7.84896
2022-08-12,6.06703
2022-08-13,2.26983
2022-08-14,2.15316
2022-08-15,3.65931
2022-08-16,9.13237
2022-08-17,7.53075
2022-08-18,11.35977
2022-08-19,14.61603
2022-08-20,6.25795
2022-08-21,5.8655
2022-08-22,23.12261
2022-08-23,25.25456
2022-08-24,22.82562
2022-08-25,13.42808
2022-08-26,8.47475
2022-08-27,4.21086
2022-08-28,4.29571
2022-08-29,33.13534
2022-08-30,15.37971
2022-08-31,18.92235
2022-09-01,22.3165
2022-09-02,22.61349
2022-09-03,10.09758
2022-09-04,7.4459
2022-09-05,29.9109
2022-09-06,29.47602
2022-09-07,49.77725
2022-09-08,25.88035
2022-09-09,9.88544
2022-09-10,7.82774
2022-09-11,6.89435
2022-09-12,9.13237
2022-09-13,19.4633
2022-09-14,26.51675
2022-09-15,28.38353
2022-09-16,24.73483
2022-09-17,9.19601
2022-09-18,8.49596
2022-09-19,22.08315
2022-09-20,17.84047
2022-09-21,13.07806
2022-09-22,23.09079
2022-09-23,24.28935
2022-09-24,18.65719
2022-09-25,14.66907
2022-09-26,40.54942
2022-09-27,26.96224
2022-09-28,34.01569
2022-09-29,25.91217
2022-09-30,29.20025
2022-10-01,20.23759
2022-10-02,17.85108
2022-10-03,21.23462
2022-10-04,40.29486
2022-10-05,51.54857
2022-10-06,56.22613
2022-10-07,27.88502
2022-10-08,13.01442
2022-10-09,12.40984
2022-10-10,18.13746
2022-10-11,37.97199
2022-10-12,34.68392
2022-10-13,30.83368
2022-10-14,29.06236
2022-10-15,15.48578
2022-10-16,13.74628
2022-10-17,30.8655
2022-10-18,34.1854
2022-10-19,34.8112
2022-10-20,26.21977
2022-10-21,29.42299
2022-10-22,11.5613
2022-10-23,10.04454
2022-10-24,23.04836
2022-10-25,23.21807
2022-10-26,27.40772
2022-10-27,30.53669
2022-10-28,21.22401
2022-10-29,9.55663
2022-10-30,6.48069
2022-10-31,18.90114
2022-11-01,24.45905
2022-11-02,22.35893
2022-11-03,23.71658
2022-11-04,18.76325
2022-11-05,13.41747
2022-11-06,13.6084
2022-11-07,56.44887
2022-11-08,74.78786
2022-11-09,80.81247
2022-11-10,52.83198
2022-11-11,100.0
2022-11-12,36.14764
2022-11-13,26.00763
2022-11-14,57.9232
2022-11-15,51.08188
2022-11-16,44.38905
2022-11-17,42.07679
2022-11-18,27.65167
2022-11-19,10.50063
2022-11-20,11.30674
2022-11-21,29.04115
2022-11-22,23.87568
2022-11-23,20.69367
2022-11-24,30.73822
2022-11-25,23.92872
2022-11-26,9.75816
2022-11-27,8.22019
2022-11-28,22.03012
2022-11-29,26.28341
2022-11-30,38.44929
2022-12-01,56.9686
2022-12-02,37.16588
2022-12-03,10.15061
2022-12-04,10.22486
2022-12-05,41.34492
2022-12-06,34.45057
2022-12-07,27.50318
2022-12-08,21.80738
2022-12-09,25.0
2022-12-10,10.36274
2022-12-11,9.69452
2022-12-12,22.26347
2022-12-13,22.21043
2022-12-14,34.70513
2022-12-15,29.126
2022-12-16,23.7378
2022-12-17,9.17479
2022-12-18,9.9703
2022-12-19,24.14085
2022-12-20,34.85362
2022-12-21,37.97199
2022-12-22,43.71022
2022-12-23,25.0
2022-12-24,9.5036
2022-12-25,8.62324
2022-12-26,33.58082
2022-12-27,40.74034
2022-12-28,30.80186
2022-12-29,27.92745
2022-12-30,25.20152
2022-12-31,12.57955
2023-01-01,11.14764
2023-01-02,27.77895
2023-01-03,24.58633
2023-01-04,20.94823
2023-01-05,16.81162
2023-01-06,19.10267
2023-01-07,12.78107
2023-01-08,10.58549
2023-01-09,43.65719
2023-01-10,37.11285
2023-01-11,24.77725
2023-01-12,22.9529
2023-01-13,26.82435
2023-01-14,11.37038
2023-01-15,9.31268
2023-01-16,28.10776
2023-01-17,21.33008
2023-01-18,22.62409
2023-01-19,20.18455
2023-01-20,15.33729
2023-01-21,6.52312
2023-01-22,6.1731
2023-01-23,7.78532
2023-01-24,11.31735
2023-01-25,21.94526
2023-01-26,20.16334
2023-01-27,20.63003
2023-01-28,8.78235
2023-01-29,8.00806
2023-01-30,23.50445
2023-01-31,18.49809
2023-02-01,17.78744
2023-02-02,30.07
2023-02-03,19.33602
2023-02-04,16.6207
2023-02-05,11.57191
2023-02-06,30.28213
2023-02-07,31.68222
2023-02-08,23.98175
2023-02-09,22.75137
2023-02-10,23.18625
2023-02-11,15.47518
2023-02-12,11.73101
2023-02-13,34.27025
2023-02-14,28.50021
2023-02-15,42.01315
2023-02-16,30.96096
2023-02-17,46.35129
2023-02-18,18.09503
2023-02-19,18.10564
2023-02-20,33.02927
2023-02-21,22.74077
2023-02-22,34.10055
2023-02-23,29.90029
2023-02-24,30.81247
2023-02-25,19.97242
2023-02-26,13.29019
2023-02-27,46.97708
2023-02-28,40.27365
2023-03-01,22.50742
2023-03-02,35.30971
2023-03-03,25.24395
2023-03-04,12.43105
2023-03-05,10.1294
2023-03-06,27.67288
2023-03-07,22.60288
2023-03-08,42.86168
2023-03-09,34.72634
2023-03-10,35.40517
2023-03-11,12.8235
2023-03-12,16.154
2023-03-13,49.43784
2023-03-14,33.01866
2023-03-15,32.20195
2023-03-16,23.04836
2023-03-17,21.14976
2023-03-18,9.22783
2023-03-19,9.19601
2023-03-20,28.02291
2023-03-21,25.1591
2023-03-22,20.53457
2023-03-23,53.37293
2023-03-24,29.52906
2023-03-25,10.16122
2023-03-26,9.41875
2023-03-27,24.27874
2023-03-28,21.13915
2023-03-29,17.37378
2023-03-30,20.77853
2023-03-31,19.37844
2023-04-01,10.37335
2023-04-02,8.35808
2023-04-03,33.2308
2023-04-04,24.48027
2023-04-05,20.79974
2023-04-06,27.58803
2023-04-07,20.20577
2023-04-08,8.31565
2023-04-09,8.4005
2023-04-10,24.78786
2023-04-11,26.80313
2023-04-12,32.56257
2023-04-13,33.99448
2023-04-14,38.21595
2023-04-15,9.00509
2023-04-16,7.87017
2023-04-17,25.18031
2023-04-18,22.44378
2023-04-19,28.40475
2023-04-20,25.43487
2023-04-21,22.30589
2023-04-22,11.25371
2023-04-23,10.19304
2023-04-24,30.33517
2023-04-25,26.09249
2023-04-26,28.10776
2023-04-27,27.55621
2023-04-28,21.02248
2023-04-29,10.7658
2023-04-30,8.90963
2023-05-01,14.30844
2023-05-02,27.77895
2023-05-03,28.28807
2023-05-04,37.38862
2023-05-05,13.67204
2023-05-06,13.89478
2023-05-07,9.83241
2023-05-08,24.09843
2023-05-09,22.51803
2023-05-10,21.89223
2023-05-11,23.30292
2023-05-12,19.7815
2023-05-13,12.47348
2023-05-14,10.78701
2023-05-15,23.40899
2023-05-16,21.17098
2023-05-17,21.13915
2023-05-18,22.46499
2023-05-19,22.09376
2023-05-20,8.81417
2023-05-21,8.52778
2023-05-22,36.62494
2023-05-23,39.4145
2023-05-24,22.43317
2023-05-25,21.12855
2023-05-26,17.51166
2023-05-27,7.03224
2023-05-28,7.10649
2023-05-29,11.15825
2023-05-30,24.34238
2023-05-31,21.90284
2023-06-01,19.12388
2023-06-02,31.1731
2023-06-03,10.06576
2023-06-04,8.30504
2023-06-05,26.36826
2023-06-06,15.28425
2023-06-07,38.69325
2023-06-08,21.72252
2023-06-09,42.67076
2023-06-10,17.098
2023-06-11,12.3568
2023-06-12,43.11624
2023-06-13,74.19389
2023-06-14,53.61688
2023-06-15,38.65082
2023-06-16,30.09121
2023-06-17,11.62494
2023-06-18,9.8112
2023-06-19,28.77598
2023-06-20,22.86805
2023-06-21,28.43657
2023-06-22,24.97878
2023-06-23,32.03224
2023-06-24,13.07806
2023-06-25,10.08697
2023-06-26,22.82562
2023-06-27,22.13619
2023-06-28,24.83029
2023-06-29,30.8655
2023-06-30,28.54263
2023-07-01,9.53542
2023-07-02,9.89605
2023-07-03,25.30759
2023-07-04,25.86974
2023-07-05,21.94526
2023-07-06,15.9949
2023-07-07,14.06448
2023-07-08,5.96096
2023-07-09,5.64276
2023-07-10,15.85702
2023-07-11,23.55748
2023-07-12,26.69707
2023-07-13,46.27704
2023-07-14,45.98005
2023-07-15,10.35214
2023-07-16,8.18837
2023-07-17,35.15061
2023-07-18,39.36147
2023-07-19,25.72125
2023-07-20,22.24225
2023-07-21,24.36359
2023-07-22,9.83241
2023-07-23,7.23377
2023-07-24,20.85277
2023-07-25,19.01781
2023-07-26,17.82986
2023-07-27,31.28977
2023-07-28,24.73483
2023-07-29,9.05812
2023-07-30,7.66864
2023-07-31,26.23037
2023-08-01,23.5787
2023-08-02,35.2885
2023-08-03,32.9126
2023-08-04,32.9232
2023-08-05,11.8689
2023-08-06,11.26431
2023-08-07,29.01994
2023-08-08,47.83623
2023-08-09,38.70386
2023-08-10,25.90156
2023-08-11,38.04624
2023-08-12,23.03775
2023-08-13,17.5753
2023-08-14,41.79041
2023-08-15,26.99406
2023-08-16,49.13025
2023-08-17,49.32117
2023-08-18,32.73228
2023-08-19,14.82817
2023-08-20,14.69028
2023-08-21,36.62494
2023-08-22,31.38523
2023-08-23,28.58506
2023-08-24,39.78574
2023-08-25,25.36062
2023-08-26,9.03691
2023-08-27,7.21255
2023-08-28,20.16334
2023-08-29,17.26771
2023-08-30,17.49045
2023-08-31,15.22061
2023-09-01,16.71616
2023-09-02,6.30038
2023-09-03,6.67161
2023-09-04,17.37378
2023-09-05,21.59524
2023-09-06,17.69198
2023-09-07,18.48748
2023-09-08,14.47815
2023-09-09,6.98981
2023-09-10,6.44887
2023-09-11,16.94951
2023-09-12,15.44336
2023-09-13,13.13109
2023-09-14,13.31141
2023-09-15,11.75222
2023-09-16,5.13364
2023-09-17,5.16546
2023-09-18,15.34789
2023-09-19,15.72974
2023-09-20,11.7204
2023-09-21,20.54518
2023-09-22,13.62961
2023-09-23,4.51845
2023-09-24,4.62452
2023-09-25,13.66143
2023-09-26,23.56809
2023-09-27,19.74968
2023-09-28,8.52778
2023-09-29,5.55791
2023-09-30,5.3882
2023-10-01,5.69579
2023-10-02,8.5596
2023-10-03,13.38565
2023-10-04,28.77598
2023-10-05,20.56639
2023-10-06,15.8358
2023-10-07,6.26856
2023-10-08,4.83665
2023-10-09,10.4582
2023-10-10,19.80271
2023-10-11,20.98005
2023-10-12,16.54645
2023-10-13,14.50997
2023-10-14,7.24437
2023-10-15,6.94739
2023-10-16,16.44039
2023-10-17,15.30547
2023-10-18,13.73568
2023-10-19,19.64361
2023-10-20,14.73271
2023-10-21,5.17607
2023-10-22,4.46542
2023-10-23,12.38862
2023-10-24,15.26304
2023-10-25,11.28553
2023-10-26,15.44336
2023-10-27,11.29613
2023-10-28,4.01994
2023-10-29,4.55027
2023-10-30,12.8235
2023-10-31,13.20534
2023-11-01,12.92957
2023-11-02,19.18752
2023-11-03,31.05642
2023-11-04,14.61603
2023-11-05,10.50063
2023-11-06,48.92872
2023-11-07,28.79719
2023-11-08,22.56045
2023-11-09,17.01315
2023-11-10,14.87059
2023-11-11,5.67458
2023-11-12,5.43063
2023-11-13,15.57064
2023-11-14,15.1994
2023-11-15,25.60458
2023-11-16,23.72719
2023-11-17,21.08612
2023-11-18,6.72464
2023-11-19,6.37462
2023-11-20,24.09843
2023-11-21,24.61815
2023-11-22,16.12218
2023-11-23,13.57658
2023-11-24,13.48112
2023-11-25,5.80186
2023-11-26,6.00339
2023-11-27,15.9843
2023-11-28,19.53754
2023-11-29,22.28468
2023-11-30,19.01781
2023-12-01,17.46924
2023-12-02,6.19431
2023-12-03,5.18667
2023-12-04,15.91005
2023-12-05,23.04836
2023-12-06,19.04963
2023-12-07,29.34874
2023-12-08,17.74501
2023-12-09,7.97624
2023-12-10,8.00806
2023-12-11,20.04666
2023-12-12,17.84047
2023-12-13,17.92532
2023-12-14,35.09758
2023-12-15,25.78489
2023-12-16,9.32329
2023-12-17,6.88375
2023-12-18,21.11794
2023-12-19,19.13449
2023-12-20,18.03139
2023-12-21,14.69028
2023-12-22,15.05091
2023-12-23,6.03521
2023-12-24,4.80483
2023-12-25,6.15188
2023-12-26,22.38014
2023-12-27,20.06788
2023-12-28,26.24098
2023-12-29,20.00424
2023-12-30,7.33983
2023-12-31,6.1837
2024-01-01,6.88375
2024-01-02,24.03478
2024-01-03,24.02418
2024-01-04,18.57233
2024-01-05,19.86635
2024-01-06,7.83835
2024-01-07,7.43529
2024-01-08,18.38141
2024-01-09,17.80865
2024-01-10,22.25286
2024-01-11,16.6207
2024-01-12,14.26601
2024-01-13,5.82308
2024-01-14,6.26856
2024-01-15,19.43148
2024-01-16,32.17013
2024-01-17,43.94357
2024-01-18,26.34705
2024-01-19,20.06788
2024-01-20,8.05048
2024-01-21,8.37929
2024-01-22,21.9983
2024-01-23,19.68604
2024-01-24,17.74501
2024-01-25,17.21467
2024-01-26,15.32668
2024-01-27,6.67161
2024-01-28,6.73525
2024-01-29,16.22825
2024-01-30,17.80865
2024-01-31,9.78998
2024-02-01,9.22783
2024-02-02,11.37038
2024-02-03,4.67755
2024-02-04,3.92448
2024-02-05,16.61009
2024-02-06,11.7204
2024-02-07,9.67331
2024-02-08,10.73398
2024-02-09,3.50021
2024-02-10,4.31692
2024-02-11,4.78362
2024-02-12,6.1837
2024-02-13,14.73271
2024-02-14,14.29783
2024-02-15,11.48705
2024-02-16,10.55366
2024-02-17,4.6033
2024-02-18,4.17904
2024-02-19,11.33856
2024-02-20,12.67501
2024-02-21,9.95969
2024-02-22,14.06448
2024-02-23,11.23249
2024-02-24,3.55324
2024-02-25,4.09418
2024-02-26,9.5036
2024-02-27,8.68689
2024-02-28,9.51421
2024-02-29,7.58379
2024-03-01,3.53203
2024-03-02,3.52142
2024-03-03,3.38353
2024-03-04,8.80356
2024-03-05,7.73228
2024-03-06,8.44293
2024-03-07,8.46414
2024-03-08,12.49469
2024-03-09,4.88969
2024-03-10,4.2851
2024-03-11,18.69961
2024-03-12,15.97369
2024-03-13,11.17946
2024-03-14,9.05812
2024-03-15,11.13703
2024-03-16,3.38353
2024-03-17,3.46839
2024-03-18,10.65973
2024-03-19,14.0963
2024-03-20,10.7658
2024-03-21,13.82053
2024-03-22,12.49469
2024-03-23,5.53669
2024-03-24,4.81544
2024-03-25,11.52948
2024-03-26,9.45057
2024-03-27,15.58124
2024-03-28,14.26601
2024-03-29,10.33092
2024-03-30,4.36996
2024-03-31,4.4336
2024-04-01,12.60076
2024-04-02,15.52821
2024-04-03,11.34917
2024-04-04,10.30971
2024-04-05,10.72337
2024-04-06,4.05176
2024-04-07,4.2745
2024-04-08,12.81289
2024-04-09,10.59609
2024-04-10,6.37462
2024-04-11,20.93763
2024-04-12,29.99575
2024-04-13,14.71149
2024-04-14,14.45693
2024-04-15,28.53203
2024-04-16,46.48918
2024-04-17,30.20789
2024-04-18,26.45311
2024-04-19,19.44208
2024-04-20,6.51251
2024-04-21,6.89435
2024-04-22,18.09503
